index,price
1987-01-08,603.3012969957742
1987-01-09,603.7060950506915
1987-01-12,604.1377311583033
1987-01-13,604.5740264113973
1987-01-14,605.0588336364766
1987-01-15,605.6457257682421
1987-01-16,606.204409081734
1987-01-19,606.896396173337
1987-01-20,607.5001181452336
1987-01-21,608.0672133740061
1987-01-22,608.857114193993
1987-01-23,609.3916602938573
1987-01-26,609.9741848982599
1987-01-27,610.6367664435761
1987-01-28,611.3766450784773
1987-01-29,612.0149580707758
1987-01-30,612.6000395042479
1987-02-02,613.2679720116502
1987-02-03,613.8818696861304
1987-02-04,614.6141827947774
1987-02-05,615.3749073810567
1987-02-06,616.0740240330771
1987-02-09,616.6913979226032
1987-02-10,617.1774265271567
1987-02-11,617.7046556307
1987-02-12,618.1861596977301
1987-02-13,618.8197684697329
1987-02-16,618.8197684697329
1987-02-17,619.6146080111885
1987-02-18,620.3707380537201
1987-02-19,621.0847250461641
1987-02-20,621.7564996328717
1987-02-23,622.3147616625124
1987-02-24,622.8411543747028
1987-02-25,623.3965380192399
1987-02-26,623.9219119626015
